source node,target node,path size
901,13884,8
901,13960,8
901,17786,8
901,20974,8
901,37775,9
901,20357,9
901,27863,9
901,20031,9
901,20358,9
901,19347,9
901,19441,9
901,18220,9
901,19440,9
901,18221,9
901,18222,9
901,29011,10
901,28949,10
901,28716,10
901,28715,10
901,14409,10
901,19346,10
304,304,0
304,448,1
304,1425,1
304,328,1
304,1276,1
304,89,2
304,5496,2
304,49,2
304,2111,2
304,180,2
304,2175,2
304,2197,2
304,1096,2
304,194,2
304,2060,2
304,132,2
304,156,2
304,102,2
304,2214,2
304,3533,2
304,2212,2
304,3158,2
304,7,2
304,2211,2
304,4202,2
304,307,2
304,813,2
304,4204,2
304,4206,2
304,63,2
304,3638,2
304,3639,2
304,10991,2
304,1922,2
304,2011,3
304,1053,3
304,1251,3
304,1052,3
304,1051,3
304,394,3
304,154,3
304,363,3
304,870,3
304,155,3
304,520,3
304,635,3
304,519,3
304,4172,3
304,4183,3
304,4173,3
304,4184,3
304,2067,3
304,172,3
304,196,3
304,4171,3
304,840,3
304,712,3
304,515,3
304,713,3
304,946,3
304,947,3
304,1911,3
304,13658,3
304,1634,3
304,1633,3
304,748,3
304,980,3
304,1953,3
304,9068,3
304,8847,3
304,4710,3
304,85,3
304,1632,3
304,1621,3
304,1421,3
304,901,3
304,7561,3
304,7560,3
304,7563,3
304,1885,3
304,7562,3
304,7103,3
304,7532,3
304,7565,3
304,7564,3
304,7104,3
304,2068,3
304,7643,3
304,1082,3
304,1081,3
304,1921,3
304,12,3
304,649,3
304,3698,3
304,26607,3
304,26606,3
304,26605,3
304,26604,3
304,1252,4
304,1639,4
304,21339,4
304,21338,4
304,39,4
304,260,4
304,393,4
304,2062,4
304,460,4
304,2061,4
304,375,4
304,364,4
304,575,4
304,278,4
304,322,4
304,279,4
304,1201,4
304,3312,4
304,803,4
304,42,4
304,1406,4
304,3319,4
304,1338,4
304,1972,4
304,1919,4
304,3788,4
304,435,4
304,11097,4
304,1422,4
304,2073,4
304,1390,4
304,2072,4
304,13729,4
304,17540,4
304,13730,4
304,13731,4
304,8948,4
304,12330,4
304,14885,4
304,24090,4
304,2069,4
304,2190,4
304,24555,4
304,157,4
304,24554,4
304,4,4
304,2194,4
304,137,4
304,2027,5
304,4260,5
304,4261,5
304,4255,5
304,865,5
304,4259,5
304,2074,5
304,1342,5
304,541,5
304,2177,5
304,1408,5
304,30965,5
304,5581,5
304,5557,5
304,22113,5
304,12273,5
304,22114,5
304,25537,5
304,11242,5
304,11241,5
304,24098,5
304,29808,5
304,24099,5
304,4309,5
304,4295,5
304,4310,5
304,667,5
304,4302,5
304,4307,5
304,4308,5
304,12390,6
304,110,6
304,4373,6
304,4374,6
304,4364,6
304,4367,6
304,4368,6
304,18407,6
304,14478,6
304,18649,6
304,18408,6
304,18405,6
304,18406,6
304,25370,6
304,25350,6
304,25372,6
304,25371,6
304,25351,6
304,25431,6
304,24100,6
304,25430,6
304,25417,6
304,25416,6
304,15594,7
304,29802,7
304,15906,8
304,12281,8
304,8216,8
304,33661,8
304,30150,8
304,34749,8
304,20975,8
304,35874,9
304,36257,9
304,36256,9
304,36255,9
304,20544,9
304,20553,9
304,20552,9
304,20551,9
304,20032,9
304,8214,9
304,20581,9
304,20548,9
304,20547,9
304,20546,9
304,20557,9
304,20545,9
304,20556,9
304,16707,9
304,13884,9
304,13960,9
304,17786,9
304,20974,9
304,37775,10
304,20357,10
304,27863,10
304,20031,10
304,20358,10
304,19347,10
304,19441,10
304,18220,10
304,19440,10
304,18221,10
304,18222,10
304,29011,11
304,28949,11
304,28716,11
304,28715,11
304,14409,11
304,19346,11
1276,1276,0
1276,448,1
1276,328,1
1276,1425,1
1276,304,1
1276,89,2
1276,5496,2
1276,49,2
1276,2111,2
1276,180,2
1276,2175,2
1276,2197,2
1276,1096,2
1276,194,2
1276,2060,2
1276,132,2
1276,156,2
1276,102,2
1276,2214,2
1276,3533,2
1276,2212,2
1276,3158,2
1276,7,2
1276,2211,2
1276,4202,2
1276,307,2
1276,813,2
1276,4204,2
1276,4206,2
1276,63,2
1276,3638,2
1276,3639,2
1276,10991,2
1276,1922,2
1276,2011,3
1276,1053,3
1276,1251,3
1276,1052,3
1276,1051,3
1276,394,3
1276,154,3
1276,363,3
1276,870,3
1276,155,3
1276,520,3
1276,635,3
1276,519,3
1276,4172,3
1276,4183,3
1276,4173,3
1276,4184,3
1276,2067,3
1276,172,3
1276,196,3
1276,4171,3
1276,840,3
1276,712,3
1276,515,3
1276,713,3
1276,946,3
1276,947,3
1276,1911,3
1276,13658,3
1276,1634,3
1276,1633,3
1276,748,3
1276,980,3
1276,1953,3
1276,9068,3
1276,8847,3
1276,4710,3
1276,85,3
1276,1632,3
1276,1621,3
1276,1421,3
1276,901,3
1276,7561,3
1276,7560,3
1276,7563,3
1276,1885,3
1276,7562,3
1276,7103,3
1276,7532,3
1276,7565,3
1276,7564,3
1276,7104,3
1276,2068,3
1276,7643,3
1276,1082,3
1276,1081,3
1276,1921,3
1276,12,3
1276,649,3
1276,3698,3
1276,26607,3
1276,26606,3
1276,26605,3
1276,26604,3
1276,1252,4
1276,1639,4
1276,21339,4
1276,21338,4
1276,39,4
1276,260,4
1276,393,4
1276,2062,4
1276,460,4
1276,2061,4
1276,375,4
1276,364,4
1276,575,4
1276,278,4
1276,322,4
1276,279,4
1276,1201,4
1276,3312,4
1276,803,4
1276,42,4
1276,1406,4
1276,3319,4
1276,1338,4
1276,1972,4
1276,1919,4
1276,3788,4
1276,435,4
1276,11097,4
1276,1422,4
1276,2073,4
1276,1390,4
1276,2072,4
1276,13729,4
1276,17540,4
1276,13730,4
1276,13731,4
1276,8948,4
1276,12330,4
1276,14885,4
1276,24090,4
1276,2069,4
1276,2190,4
1276,24555,4
1276,157,4
1276,24554,4
1276,4,4
1276,2194,4
1276,137,4
1276,2027,5
1276,4260,5
1276,4261,5
1276,4255,5
1276,865,5
1276,4259,5
1276,2074,5
1276,1342,5
1276,541,5
1276,2177,5
1276,1408,5
1276,30965,5
1276,5581,5
1276,5557,5
1276,22113,5
1276,12273,5
1276,22114,5
1276,25537,5
1276,11242,5
1276,11241,5
1276,24098,5
1276,29808,5
1276,24099,5
1276,4309,5
1276,4295,5
1276,4310,5
1276,667,5
1276,4302,5
1276,4307,5
1276,4308,5
1276,12390,6
1276,110,6
1276,4373,6
1276,4374,6
1276,4364,6
1276,4367,6
1276,4368,6
1276,18407,6
1276,14478,6
1276,18649,6
1276,18408,6
1276,18405,6
1276,18406,6
1276,25370,6
1276,25350,6
1276,25372,6
1276,25371,6
1276,25351,6
1276,25431,6
1276,24100,6
1276,25430,6
1276,25417,6
1276,25416,6
1276,15594,7
1276,29802,7
1276,15906,8
1276,12281,8
1276,8216,8
1276,33661,8
1276,30150,8
1276,34749,8
1276,20975,8
1276,35874,9
1276,36257,9
1276,36256,9
1276,36255,9
1276,20544,9
1276,20553,9
1276,20552,9
1276,20551,9
1276,20032,9
1276,8214,9
1276,20581,9
1276,20548,9
1276,20547,9
1276,20546,9
1276,20557,9
1276,20545,9
1276,20556,9
1276,16707,9
1276,13884,9
1276,13960,9
1276,17786,9
1276,20974,9
1276,37775,10
1276,20357,10
1276,27863,10
1276,20031,10
1276,20358,10
1276,19347,10
1276,19441,10
1276,18220,10
1276,19440,10
1276,18221,10
1276,18222,10
1276,29011,11
1276,28949,11
1276,28716,11
1276,28715,11
1276,14409,11
1276,19346,11
1081,1081,0
1081,307,1
1081,394,1
1081,1082,1
1081,89,2
1081,520,2
1081,49,2
1081,635,2
1081,448,2
1081,1053,2
1081,1052,2
1081,1051,2
1081,519,2
1081,1252,2
1081,1251,2
1081,194,2
1081,1639,2
1081,2011,3
1081,154,3
1081,363,3
1081,870,3
1081,155,3
1081,4172,3
1081,4183,3
1081,4173,3
1081,4184,3
1081,2067,3
1081,172,3
1081,196,3
1081,4171,3
1081,840,3
1081,712,3
1081,515,3
1081,713,3
1081,946,3
1081,947,3
1081,1911,3
1081,5496,3
1081,2111,3
1081,180,3
1081,2175,3
1081,2197,3
1081,1096,3
1081,2060,3
1081,132,3
1081,1425,3
1081,156,3
1081,102,3
1081,2214,3
1081,3533,3
1081,2212,3
1081,3158,3
1081,7,3
1081,304,3
1081,1276,3
1081,2211,3
1081,4202,3
1081,328,3
1081,813,3
1081,4204,3
1081,4206,3
1081,63,3
1081,1632,3
1081,1621,3
1081,1421,3
1081,901,3
1081,748,3
1081,21339,4
1081,21338,4
1081,39,4
1081,260,4
1081,393,4
1081,2062,4
1081,460,4
1081,2061,4
1081,375,4
1081,364,4
1081,575,4
1081,278,4
1081,322,4
1081,279,4
1081,1201,4
1081,3312,4
1081,803,4
1081,42,4
1081,1406,4
1081,3319,4
1081,13658,4
1081,1634,4
1081,1633,4
1081,980,4
1081,1953,4
1081,9068,4
1081,8847,4
1081,4710,4
1081,85,4
1081,7561,4
1081,7560,4
1081,7563,4
1081,1885,4
1081,7562,4
1081,7103,4
1081,7532,4
1081,7565,4
1081,7564,4
1081,7104,4
1081,2068,4
1081,7643,4
1081,3638,4
1081,3639,4
1081,10991,4
1081,1922,4
1081,1921,4
1081,12,4
1081,649,4
1081,3788,4
1081,435,4
1081,11097,4
1081,1422,4
1081,2073,4
1081,1390,4
1081,2072,4
1081,1338,4
1081,1972,4
1081,1919,4
1081,2027,5
1081,4260,5
1081,4261,5
1081,4255,5
1081,865,5
1081,4259,5
1081,2074,5
1081,1342,5
1081,541,5
1081,2177,5
1081,1408,5
1081,13729,5
1081,17540,5
1081,13730,5
1081,13731,5
1081,8948,5
1081,12330,5
1081,14885,5
1081,24090,5
1081,2069,5
1081,3698,5
1081,26607,5
1081,26606,5
1081,26605,5
1081,26604,5
1081,2190,5
1081,24555,5
1081,157,5
1081,24554,5
1081,4,5
1081,2194,5
1081,137,5
1081,30965,5
1081,5581,5
1081,5557,5
1081,22113,5
1081,12273,5
1081,22114,5
1081,25537,5
1081,12390,6
1081,110,6
1081,4373,6
1081,4374,6
1081,4364,6
1081,4367,6
1081,4368,6
1081,11242,6
1081,11241,6
1081,24098,6
1081,29808,6
1081,24099,6
1081,4309,6
1081,4295,6
1081,4310,6
1081,667,6
1081,4302,6
1081,4307,6
1081,4308,6
1081,18407,6
1081,14478,6
1081,18649,6
1081,18408,6
1081,18405,6
1081,18406,6
1081,15594,7
1081,25370,7
1081,25350,7
1081,25372,7
1081,25371,7
1081,25351,7
1081,25431,7
1081,24100,7
1081,25430,7
1081,25417,7
1081,25416,7
1081,15906,8
1081,12281,8
1081,8216,8
1081,33661,8
1081,30150,8
1081,34749,8
1081,20975,8
1081,29802,8
1081,35874,9
1081,36257,9
1081,36256,9
1081,36255,9
1081,20544,9
1081,20553,9
1081,20552,9
1081,20551,9
1081,20032,9
1081,8214,9
1081,20581,9
1081,20548,9
1081,20547,9
1081,20546,9
1081,20557,9
1081,20545,9
1081,20556,9
1081,16707,9
1081,13884,9
1081,13960,9
1081,17786,9
1081,20974,9
1081,37775,10
1081,20357,10
1081,27863,10
1081,20031,10
1081,20358,10
1081,19347,10
1081,19441,10
1081,18220,10
1081,19440,10
1081,18221,10
1081,18222,10
1081,29011,11
1081,28949,11
1081,28716,11
1081,28715,11
1081,14409,11
1081,19346,11
1082,1082,0
1082,307,1
1082,394,1
1082,1081,1
1082,89,2
1082,520,2
1082,49,2
1082,635,2
1082,448,2
1082,1053,2
1082,1052,2
1082,1051,2
1082,519,2
1082,1252,2
1082,1251,2
1082,194,2
1082,1639,2
1082,2011,3
1082,154,3
1082,363,3
1082,870,3
1082,155,3
1082,4172,3
1082,4183,3
1082,4173,3
1082,4184,3
1082,2067,3
1082,172,3
1082,196,3
1082,4171,3
1082,840,3
1082,712,3
1082,515,3
1082,713,3
1082,946,3
1082,947,3
1082,1911,3
1082,5496,3
1082,2111,3
1082,180,3
1082,2175,3
1082,2197,3
1082,1096,3
1082,2060,3
1082,132,3
1082,1425,3
1082,156,3
1082,102,3
1082,2214,3
1082,3533,3
1082,2212,3
1082,3158,3
1082,7,3
1082,304,3
1082,1276,3
1082,2211,3
1082,4202,3
1082,328,3
1082,813,3
1082,4204,3
1082,4206,3
1082,63,3
1082,1632,3
1082,1621,3
1082,1421,3
1082,901,3
1082,748,3
1082,21339,4
1082,21338,4
1082,39,4
1082,260,4
1082,393,4
1082,2062,4
1082,460,4
1082,2061,4
1082,375,4
1082,364,4
1082,575,4
1082,278,4
1082,322,4
1082,279,4
1082,1201,4
1082,3312,4
1082,803,4
1082,42,4
1082,1406,4
1082,3319,4
1082,13658,4
1082,1634,4
1082,1633,4
1082,980,4
1082,1953,4
1082,9068,4
1082,8847,4
1082,4710,4
1082,85,4
1082,7561,4
1082,7560,4
1082,7563,4
1082,1885,4
1082,7562,4
1082,7103,4
1082,7532,4
1082,7565,4
1082,7564,4
1082,7104,4
1082,2068,4
1082,7643,4
1082,3638,4
1082,3639,4
1082,10991,4
1082,1922,4
1082,1921,4
1082,12,4
1082,649,4
1082,3788,4
1082,435,4
1082,11097,4
1082,1422,4
1082,2073,4
1082,1390,4
1082,2072,4
1082,1338,4
1082,1972,4
1082,1919,4
1082,2027,5
1082,4260,5
1082,4261,5
1082,4255,5
1082,865,5
1082,4259,5
1082,2074,5
1082,1342,5
1082,541,5
1082,2177,5
1082,1408,5
1082,13729,5
1082,17540,5
1082,13730,5
1082,13731,5
1082,8948,5
1082,12330,5
1082,14885,5
1082,24090,5
1082,2069,5
1082,3698,5
1082,26607,5
1082,26606,5
1082,26605,5
1082,26604,5
1082,2190,5
1082,24555,5
1082,157,5
1082,24554,5
1082,4,5
1082,2194,5
1082,137,5
1082,30965,5
1082,5581,5
1082,5557,5
1082,22113,5
1082,12273,5
1082,22114,5
1082,25537,5
1082,12390,6
1082,110,6
1082,4373,6
1082,4374,6
1082,4364,6
1082,4367,6
1082,4368,6
1082,11242,6
1082,11241,6
1082,24098,6
1082,29808,6
1082,24099,6
1082,4309,6
1082,4295,6
1082,4310,6
1082,667,6
1082,4302,6
1082,4307,6
1082,4308,6
1082,18407,6
1082,14478,6
1082,18649,6
1082,18408,6
1082,18405,6
1082,18406,6
1082,15594,7
1082,25370,7
1082,25350,7
1082,25372,7
1082,25371,7
1082,25351,7
1082,25431,7
1082,24100,7
1082,25430,7
1082,25417,7
1082,25416,7
1082,15906,8
1082,12281,8
1082,8216,8
1082,33661,8
1082,30150,8
1082,34749,8
1082,20975,8
1082,29802,8
1082,35874,9
1082,36257,9
1082,36256,9
1082,36255,9
1082,20544,9
1082,20553,9
1082,20552,9
1082,20551,9
1082,20032,9
1082,8214,9
1082,20581,9
1082,20548,9
1082,20547,9
1082,20546,9
1082,20557,9
1082,20545,9
1082,20556,9
1082,16707,9
1082,13884,9
1082,13960,9
1082,17786,9
1082,20974,9
1082,37775,10
1082,20357,10
1082,27863,10
1082,20031,10
1082,20358,10
1082,19347,10
1082,19441,10
1082,18220,10
1082,19440,10
1082,18221,10
1082,18222,10
1082,29011,11
1082,28949,11
1082,28716,11
1082,28715,11
1082,14409,11
1082,19346,11
1342,1342,0
1342,322,1
1342,172,2
1342,279,2
1342,393,2
1342,2062,2
1342,42,2
1342,2061,2
1342,49,3
1342,39,3
1342,194,3
1342,260,3
1342,460,3
1342,375,3
1342,364,3
1342,575,3
1342,278,3
1342,1621,3
1342,1201,3
1342,3312,3
1342,803,3
1342,748,3
1342,1406,3
1342,3319,3
1342,4172,4
1342,4183,4
1342,4173,4
1342,89,4
1342,4184,4
1342,2067,4
1342,196,4
1342,4171,4
1342,840,4
1342,448,4
1342,712,4
1342,515,4
1342,713,4
1342,307,4
1342,946,4
1342,947,4
1342,1911,4
1342,1632,4
1342,1421,4
1342,1251,4
1342,901,4
1342,63,4
1342,394,4
1342,2027,4
1342,4260,4
1342,4261,4
1342,4255,4
1342,865,4
1342,4259,4
1342,2074,4
1342,541,4
1342,1338,4
1342,1634,4
1342,1633,4
1342,1972,4
1342,1919,4
1342,2175,4
1342,2177,4
1342,1408,4
1342,21339,5
1342,21338,5
1342,2011,5
1342,1053,5
1342,1052,5
1342,1051,5
1342,154,5
1342,363,5
1342,870,5
1342,155,5
1342,520,5
1342,635,5
1342,519,5
1342,5496,5
1342,2111,5
1342,180,5
1342,2197,5
1342,1096,5
1342,2060,5
1342,132,5
1342,1425,5
1342,156,5
1342,102,5
1342,2214,5
1342,3533,5
1342,2212,5
1342,3158,5
1342,7,5
1342,304,5
1342,1276,5
1342,2211,5
1342,4202,5
1342,328,5
1342,813,5
1342,4204,5
1342,4206,5
1342,1082,5
1342,1081,5
1342,3788,5
1342,435,5
1342,11097,5
1342,1422,5
1342,2073,5
1342,1390,5
1342,2072,5
1342,1252,5
1342,1921,5
1342,12,5
1342,649,5
1342,1922,5
1342,1639,5
1342,12390,5
1342,110,5
1342,4373,5
1342,4374,5
1342,4364,5
1342,4367,5
1342,4368,5
1342,13658,6
1342,980,6
1342,1953,6
1342,9068,6
1342,8847,6
1342,4710,6
1342,85,6
1342,7561,6
1342,7560,6
1342,7563,6
1342,1885,6
1342,7562,6
1342,7103,6
1342,7532,6
1342,7565,6
1342,7564,6
1342,7104,6
1342,2068,6
1342,7643,6
1342,3638,6
1342,3639,6
1342,10991,6
1342,30965,6
1342,5581,6
1342,5557,6
1342,22113,6
1342,12273,6
1342,22114,6
1342,25537,6
1342,2190,6
1342,24555,6
1342,157,6
1342,24554,6
1342,4,6
1342,2194,6
1342,137,6
1342,26607,6
1342,26606,6
1342,26605,6
1342,26604,6
1342,15594,6
1342,13729,7
1342,17540,7
1342,13730,7
1342,13731,7
1342,8948,7
1342,12330,7
1342,14885,7
1342,24090,7
1342,2069,7
1342,3698,7
1342,18407,7
1342,14478,7
1342,18649,7
1342,18408,7
1342,18405,7
1342,18406,7
1342,4309,7
1342,4295,7
1342,4310,7
1342,667,7
1342,4302,7
1342,4307,7
1342,4308,7
1342,15906,7
1342,12281,7
1342,8216,7
1342,33661,7
1342,30150,7
1342,34749,7
1342,20975,7
1342,11242,8
1342,11241,8
1342,24098,8
1342,29808,8
1342,24099,8
1342,35874,8
1342,36257,8
1342,36256,8
1342,36255,8
1342,20544,8
1342,20553,8
1342,20552,8
1342,20551,8
1342,20032,8
1342,8214,8
1342,20581,8
1342,20548,8
1342,20547,8
1342,20546,8
1342,20557,8
1342,20545,8
1342,20556,8
1342,16707,8
1342,13884,8
1342,13960,8
1342,17786,8
1342,20974,8
1342,25370,9
1342,25350,9
1342,25372,9
1342,25371,9
1342,25351,9
1342,25431,9
1342,24100,9
1342,25430,9
1342,25417,9
1342,25416,9
1342,37775,9
1342,20357,9
1342,27863,9
1342,20031,9
1342,20358,9
1342,19347,9
1342,19441,9
1342,18220,9
1342,19440,9
1342,18221,9
1342,18222,9
1342,29802,10
1342,29011,10
1342,28949,10
1342,28716,10
1342,28715,10
1342,14409,10
1342,19346,10
3638,3638,0
3638,328,1
3638,3639,1
3638,3698,1
3638,3533,1
3638,1425,2
3638,156,2
3638,304,2
3638,1276,2
3638,448,2
3638,180,2
3638,10991,2
3638,63,2
3638,1922,2
3638,89,3
3638,5496,3
3638,49,3
3638,2111,3
3638,2175,3
3638,2197,3
3638,1096,3
3638,194,3
3638,2060,3
3638,132,3
3638,102,3
3638,2214,3
3638,2212,3
3638,3158,3
3638,7,3
3638,2211,3
3638,4202,3
3638,307,3
3638,813,3
3638,4204,3
3638,4206,3
3638,13658,3
3638,1921,3
3638,12,3
3638,649,3
3638,26607,3
3638,26606,3
3638,26605,3
3638,26604,3
3638,2011,4
3638,1053,4
3638,1251,4
3638,1052,4
3638,1051,4
3638,394,4
3638,154,4
3638,363,4
3638,870,4
3638,155,4
3638,520,4
3638,635,4
3638,519,4
3638,4172,4
3638,4183,4
3638,4173,4
3638,4184,4
3638,2067,4
3638,172,4
3638,196,4
3638,4171,4
3638,840,4
3638,712,4
3638,515,4
3638,713,4
3638,946,4
3638,947,4
3638,1911,4
3638,1634,4
3638,1633,4
3638,748,4
3638,980,4
3638,1953,4
3638,9068,4
3638,8847,4
3638,4710,4
3638,85,4
3638,1632,4
3638,1621,4
3638,1421,4
3638,901,4
3638,7561,4
3638,7560,4
3638,7563,4
3638,1885,4
3638,7562,4
3638,7103,4
3638,7532,4
3638,7565,4
3638,7564,4
3638,7104,4
3638,2068,4
3638,7643,4
3638,1082,4
3638,1081,4
3638,2190,4
3638,24555,4
3638,157,4
3638,24554,4
3638,4,4
3638,2194,4
3638,137,4
3638,1252,5
3638,1639,5
3638,21339,5
3638,21338,5
3638,39,5
3638,260,5
3638,393,5
3638,2062,5
3638,460,5
3638,2061,5
3638,375,5
3638,364,5
3638,575,5
3638,278,5
3638,322,5
3638,279,5
3638,1201,5
3638,3312,5
3638,803,5
3638,42,5
3638,1406,5
3638,3319,5
3638,1338,5
3638,1972,5
3638,1919,5
3638,3788,5
3638,435,5
3638,11097,5
3638,1422,5
3638,2073,5
3638,1390,5
3638,2072,5
3638,13729,5
3638,17540,5
3638,13730,5
3638,13731,5
3638,8948,5
3638,12330,5
3638,14885,5
3638,24090,5
3638,2069,5
3638,4309,5
3638,4295,5
3638,4310,5
3638,667,5
3638,4302,5
3638,4307,5
3638,4308,5
3638,2027,6
3638,4260,6
3638,4261,6
3638,4255,6
3638,865,6
3638,4259,6
3638,2074,6
3638,1342,6
3638,541,6
3638,2177,6
3638,1408,6
3638,30965,6
3638,5581,6
3638,5557,6
3638,22113,6
3638,12273,6
3638,22114,6
3638,25537,6
3638,11242,6
3638,11241,6
3638,24098,6
3638,29808,6
3638,24099,6
3638,12390,7
3638,110,7
3638,4373,7
3638,4374,7
3638,4364,7
3638,4367,7
3638,4368,7
3638,18407,7
3638,14478,7
3638,18649,7
3638,18408,7
3638,18405,7
3638,18406,7
3638,25370,7
3638,25350,7
3638,25372,7
3638,25371,7
3638,25351,7
3638,25431,7
3638,24100,7
3638,25430,7
3638,25417,7
3638,25416,7
3638,15594,8
3638,29802,8
3638,15906,9
3638,12281,9
3638,8216,9
3638,33661,9
3638,30150,9
3638,34749,9
3638,20975,9
3638,35874,10
3638,36257,10
3638,36256,10
3638,36255,10
3638,20544,10
3638,20553,10
3638,20552,10
3638,20551,10
3638,20032,10
3638,8214,10
3638,20581,10
3638,20548,10
3638,20547,10
3638,20546,10
3638,20557,10
3638,20545,10
3638,20556,10
3638,16707,10
3638,13884,10
3638,13960,10
3638,17786,10
3638,20974,10
3638,37775,11
3638,20357,11
3638,27863,11
3638,20031,11
3638,20358,11
3638,19347,11
3638,19441,11
3638,18220,11
3638,19440,11
3638,18221,11
3638,18222,11
3638,29011,12
3638,28949,12
3638,28716,12
3638,28715,12
3638,14409,12
3638,19346,12
3639,3639,0
3639,3638,1
3639,328,1
3639,3698,2
3639,3533,2
3639,1425,2
3639,156,2
3639,304,2
3639,1276,2
3639,448,2
3639,180,2
3639,10991,2
3639,63,2
3639,1922,2
3639,89,3
3639,5496,3
3639,49,3
3639,2111,3
3639,2175,3
3639,2197,3
3639,1096,3
3639,194,3
3639,2060,3
3639,132,3
3639,102,3
3639,2214,3
3639,2212,3
3639,3158,3
3639,7,3
3639,2211,3
3639,4202,3
3639,307,3
3639,813,3
3639,4204,3
3639,4206,3
3639,13658,3
3639,1921,3
3639,12,3
3639,649,3
3639,26607,3
3639,26606,3
3639,26605,3
3639,26604,3
3639,2011,4
3639,1053,4
3639,1251,4
3639,1052,4
3639,1051,4
3639,394,4
3639,154,4
3639,363,4
3639,870,4
3639,155,4
3639,520,4
3639,635,4
3639,519,4
3639,4172,4
3639,4183,4
3639,4173,4
3639,4184,4
3639,2067,4
3639,172,4
3639,196,4
3639,4171,4
3639,840,4
3639,712,4
3639,515,4
3639,713,4
3639,946,4
3639,947,4
3639,1911,4
3639,1634,4
3639,1633,4
3639,748,4
3639,980,4
3639,1953,4
3639,9068,4
3639,8847,4
3639,4710,4
3639,85,4
3639,1632,4
3639,1621,4
3639,1421,4
3639,901,4
3639,7561,4
3639,7560,4
3639,7563,4
3639,1885,4
3639,7562,4
3639,7103,4
3639,7532,4
3639,7565,4
3639,7564,4
3639,7104,4
3639,2068,4
3639,7643,4
3639,1082,4
3639,1081,4
3639,2190,4
3639,24555,4
3639,157,4
3639,24554,4
3639,4,4
3639,2194,4
3639,137,4
3639,1252,5
3639,1639,5
3639,21339,5
3639,21338,5
3639,39,5
3639,260,5
3639,393,5
3639,2062,5
3639,460,5
3639,2061,5
3639,375,5
3639,364,5
3639,575,5
3639,278,5
3639,322,5
3639,279,5
3639,1201,5
3639,3312,5
3639,803,5
3639,42,5
3639,1406,5
3639,3319,5
3639,1338,5
3639,1972,5
3639,1919,5
3639,3788,5
3639,435,5
3639,11097,5
3639,1422,5
3639,2073,5
3639,1390,5
3639,2072,5
3639,13729,5
3639,17540,5
3639,13730,5
3639,13731,5
3639,8948,5
3639,12330,5
3639,14885,5
3639,24090,5
3639,2069,5
3639,4309,5
3639,4295,5
3639,4310,5
3639,667,5
3639,4302,5
3639,4307,5
3639,4308,5
3639,2027,6
3639,4260,6
3639,4261,6
3639,4255,6
3639,865,6
3639,4259,6
3639,2074,6
3639,1342,6
3639,541,6
3639,2177,6
3639,1408,6
3639,30965,6
3639,5581,6
3639,5557,6
3639,22113,6
3639,12273,6
3639,22114,6
3639,25537,6
3639,11242,6
3639,11241,6
3639,24098,6
3639,29808,6
3639,24099,6
3639,12390,7
3639,110,7
3639,4373,7
3639,4374,7
3639,4364,7
3639,4367,7
3639,4368,7
3639,18407,7
3639,14478,7
3639,18649,7
3639,18408,7
3639,18405,7
3639,18406,7
3639,25370,7
3639,25350,7
3639,25372,7
3639,25371,7
3639,25351,7
3639,25431,7
3639,24100,7
3639,25430,7
3639,25417,7
3639,25416,7
3639,15594,8
3639,29802,8
3639,15906,9
3639,12281,9
3639,8216,9
3639,33661,9
3639,30150,9
3639,34749,9
3639,20975,9
3639,35874,10
3639,36257,10
3639,36256,10
3639,36255,10
3639,20544,10
3639,20553,10
3639,20552,10
3639,20551,10
3639,20032,10
3639,8214,10
3639,20581,10
3639,20548,10
3639,20547,10
3639,20546,10
3639,20557,10
3639,20545,10
3639,20556,10
3639,16707,10
3639,13884,10
3639,13960,10
3639,17786,10
3639,20974,10
3639,37775,11
3639,20357,11
3639,27863,11
3639,20031,11
3639,20358,11
3639,19347,11
3639,19441,11
3639,18220,11
3639,19440,11
3639,18221,11
3639,18222,11
3639,29011,12
3639,28949,12
3639,28716,12
3639,28715,12
3639,14409,12
3639,19346,12
10991,10991,0
10991,328,1
10991,3638,2
10991,1425,2
10991,3639,2
10991,156,2
10991,3533,2
10991,304,2
10991,1276,2
10991,448,2
10991,180,2
10991,63,2
10991,1922,2
10991,3698,3
10991,89,3
10991,5496,3
10991,49,3
10991,2111,3
10991,2175,3
10991,2197,3
10991,1096,3
10991,194,3
10991,2060,3
10991,132,3
10991,102,3
10991,2214,3
10991,2212,3
10991,3158,3
10991,7,3
10991,2211,3
10991,4202,3
10991,307,3
10991,813,3
10991,4204,3
10991,4206,3
10991,13658,3
10991,1921,3
10991,12,3
10991,649,3
10991,26607,3
10991,26606,3
10991,26605,3
10991,26604,3
10991,2011,4
10991,1053,4
10991,1251,4
10991,1052,4
10991,1051,4
10991,394,4
10991,154,4
10991,363,4
10991,870,4
10991,155,4
10991,520,4
10991,635,4
10991,519,4
10991,4172,4
10991,4183,4
10991,4173,4
10991,4184,4
10991,2067,4
10991,172,4
10991,196,4
10991,4171,4
10991,840,4
10991,712,4
10991,515,4
10991,713,4
10991,946,4
10991,947,4
10991,1911,4
10991,1634,4
10991,1633,4
10991,748,4
10991,980,4
10991,1953,4
10991,9068,4
10991,8847,4
10991,4710,4
10991,85,4
10991,1632,4
10991,1621,4
10991,1421,4
10991,901,4
10991,7561,4
